Filename	Prep_Mandarin	Prep_original	Mandarin	Original	Engilsh_Parse	Original_Parse
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgm505.cha	zai4=at	在	it at what	它们 在 干吗	it at what	它们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgm505.cha	zai4=at	在	he at what	他们 在 干吗	he at what	他们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgm505.cha	zai4=at	在	he at what	他 在 干吗	he at what	他 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd210.cha	gei3=for	给	you can for I speak one	你 能 给 我 讲 一 下	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgz106.cha	wei4=for	为	hit_target one class come for I speak one story have one how you look this is who	中 一 班 的 布尔扎提 来 为 我们 讲 一 下 这个 故事 有 一 天 怎么 了 你 看 这 是 谁	speak one story	为 我们 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgz106.cha	zai4=at	在	it at what	它们 在 干吗	it at what	它们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/hqz205.cha	cong2=from	从	come_on from ordinal just_as open only_then give teacher speak look arrive what just give teacher speak what	来 从 第 一 张开 始 给 老师 讲 啊 看 到 什么 就 给 老师 讲 什么	from ordinal open	从 第 张开
./CHILDES_Mandarin/Xinjiang/ENNI/201209/ysd211.cha	zai4=at	在	he group at what who and who currently do what	他 们 在 干吗 谁 和 谁 在 干 什么	he group at what do	他 们 在 干吗 干
./CHILDES_Mandarin/Xinjiang/ENNI/201209/smcz111.cha	gei3=for	给	request you speak one this story I for you flip page okay	请 你 讲 一 下 这 个 故事 我 给 你 翻 页 好不好	flip page okay	给 你 翻
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd204-e1.cha	wei4=for	为	good I have request sophomore class come for I speak one ordinal one story have one he happen what thing	好 的 我们 有 请 大二 班 的 卡谧琅 来 为 我们 讲 一 下 第 一 个 故事 有 一 天 他们 发生 了 什么 事	one ordinal one	为 我们 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/tkxz302.cha	gei3=for	给	also you for I speak one this story good	古丽娜孜 也 你 给 我 讲 一 下 这个 故事 好 吗	I speak one	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/flz301-w.cha	gei3=for	给	women_federation great three event request you hold this story speak for I listen good	妇联 大 三 班 嘉苏尔 请 你 把 这个 故事 讲 给 我 听 好 吗	I listen good	给 我 听
./CHILDES_Mandarin/Xinjiang/ENNI/201209/hqx302.cha	gei3=for	给	come you for I speak one this three story	来 你 给 我 讲 一 下 这 三 个 故事	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/hqx302.cha	gei3=for	给	come you for I speak one I now still not look pass this book	来 你 给 我 讲 一 下我 现在 还 没 看 过 这 本 书 呢	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/hqx302.cha	gei3=for	给	for I speak one I for you flip page	给 我 讲 一 下 我 给 你 翻 页	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/hqx302.cha	gei3=for	给	for I speak one I for you flip page	给 我 讲 一 下 我 给 你 翻 页	you flip page	给 你 翻
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgm507.cha	wei4=for	为	request guess five class for I speak ordinal one story	请 蒙 五 班 的 迪丽戴娜 为 我们 讲 第 一 个 故事	speak ordinal one	为 我们 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgm507.cha	zai4=at	在	I try speak speak it at what	我们 试 着 讲 讲 它 在 干吗	it at what	讲 它 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhm203.cha	gei3=for	给	request you for I speak one this story	请 你 给 我 讲 一 下 这个 故事	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/ysz106.cha	zai4=at	在	at what currently do what	在 干吗 在 干 什么	at what do	在 干吗 干
./CHILDES_Mandarin/Xinjiang/ENNI/201209/ysz106.cha	gei3=for	给	for I ball is	给 我 球 是 吧	for ball is	给 球 是
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhxb08.cha	zai4=at	在	good I look behind he at what	好 我们 看看 后面 他们 在 干吗	look he at what	看看 他们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhxb08.cha	zai4=at	在	ball how you look at where	球 怎么 了 啊 你 看 在 哪里 啊	where	看 在 哪里
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhxb08.cha	zai4=at	在	giraffe and elephant at water side thereupon	长颈鹿 和 大象 在 水 边 然后 呢	at side thereupon	在 边 然后
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhxb08.cha	zai4=at	在	this giraffe and elephant at what	这个 长颈鹿 和 大象 在 干吗 的 呢	giraffe at what	长颈鹿 在 干吗 呢
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhxb08.cha	zai4=at	在	I look he at what	我们 看看 他 在 干吗	look he at what	看看 他 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhxb08.cha	zai4=at	在	he at what	他 在 干吗 啊	he at what	他 在 干吗 啊
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhxb08.cha	zai4=at	在	I look behind elephant at what	我们 看看 后面 大象 在 干吗 啊	look behind elephant at what	看看 后面 大象 在 干吗 啊
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhxb08.cha	yi3=using	以	he say mustnt using	他 说 不可 以 了	say mustnt using	说 不可 以 了
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhm304.cha	gei3=for	给	very he_she strength Xia carry come for teacher speak story good use Mandarin	好 伊 力 夏 提 来 给 老师 讲 故事 好 吗 用 汉语	for teacher speak	给 老师 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhm304.cha	zai4=at	在	ordinal two story he at where happen what matter	第 二 个 故事 他们 在 哪里 啊 发生 了 什么 事情	he at where happen what matter	故事 他们 在 哪里 啊 发生
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhz208.cha	gei3=for	给	just_now I look you come for teacher speak one this is one what story	刚才 我们 看 完了 你 来 给 老师 讲 一 下 这 是 一 个 什么 故事	teacher speak one	给 老师 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/ysz103.cha	gei3=for	给	okay so you informal for he event given_name okay	没关系 那 你 随便 给 他 起 个 名字 好不好	for he okay	给 他 名字 好不好
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhm303.cha	gei3=for	给	you come for I speak one this story begin	你 来 给 我 讲 一 下 这个 故事 吧 开始 吧	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhm303.cha	zai4=at	在	he at where	他们 在 哪里 呀	he at where	他们 在 哪里 呀
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhm303.cha	dui4=toward	对	ugh toward this how	哎 对 这 怎么 了	toward this how	对 这 怎么
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhm201.cha	gei3=for	给	you is Arley wood river request you use Mandarin for I speak story good I all come listen listen	你 是 阿里 木 江 请 你 用 汉语 给 我们 讲 故事 好不好 我们 都 来 听 听	for I speak	给 我们 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd102-w.cha	jing1=as_a_result_of	经	ugh pair read as_a_result_of that_is compare others very this	哎 对 念 经 的 就是 比 别人 好 这个 呢	as_a_result_of that_is compare others	经 的 就是 比
./CHILDES_Mandarin/Xinjiang/ENNI/201209/tkxz107.cha	zai4=at	在	he at where know	他们 在 哪里 知道 吗	at where know	在 哪里 知道
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhz106.cha	bi3=compared_with	比	compared_with pull strength you come for teacher speak story	比 拉 力 你 来 给 老师 讲 故事	compared_with pull	比 拉
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhz106.cha	gei3=for	给	compared_with pull strength you come for teacher speak story	比 拉 力 你 来 给 老师 讲 故事	for teacher speak	给 老师 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/tkxz301.cha	gei3=for	给	you for I speak one this story good	你 给 我 讲 一 下 这个 故事 好 吗	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhm306.cha	gei3=for	给	request you come for I speak speak this story	请 你 来 给 我 讲 讲 这个 故事 吧	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/smcz107.cha	gei3=for	给	you for I speak one this three story good come for I speak one	你 给 我 讲 一 下 这 三 个 故事 好不好 来 给 我 讲 一 下	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/smcz107.cha	gei3=for	给	you for I speak one this three story good come for I speak one	你 给 我 讲 一 下 这 三 个 故事 好不好 来 给 我 讲 一 下	speak one	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/xhm206.cha	gei3=for	给	request you now use Mandarin for I speak one this story good portrait just_now same	请 你 现在 用 汉语 给 我 讲 一 下 这个 故事 好 吧 像 刚才 一样	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/ykd106.cha	gei3=for	给	you for I speak this three story good ordinal one	加苏尔 你 给 我 讲 这 三 个 故事 好 吗 第 一 个	I speak this	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/ysz101.cha	zai4=at	在	meeting say is that you use uighur_language say one it at what	会 说 是 吧 那 你 用 维语 说 一 下 它们 在 干吗	one what	说 它们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/ysd203.cha	gei3=for	给	request you begin for teacher speak story begin	请 你 开始 给 老师 讲 故事 开始 吧	for teacher speak	给 老师 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/ysd203.cha	zai4=at	在	he at what	他们 在 干吗	he at what	他们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgz105.cha	wei4=for	为	I have request aspect one class familiar_bar this for I speak ordinal one story ordinal one story speak speak look happen what	我们 有 请 中 一 班 的 阿巴 斯 为 我们 讲 第 一 个 故事 第 一 个 故事 讲 讲 看 发生 了 什么	I speak ordinal	为 我们 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd206.cha	wei4=for	为	sophomore class for I speak ordinal one story	大二 班 的 迪丽热巴 为 我们 来讲 第 一 个 故事	speak ordinal one	为 我们 来讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd205.cha	wei4=for	为	good I request sophomore class strength prick carry come for I speak ordinal one story	好 我们 请 大二 班 的 艾 力 扎 提 来 为 我们 讲 第 一 个 故事	speak ordinal one	为 我们 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd109-w.cha	gei3=for	给	you look arrive what you just for I speak what	你 看 到 什么 你 就 给 我 讲 什么	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd109-w.cha	gei3=for	给	ugh speak special good just for elephant hold arrive ball just for elephant	哎 讲 的 特别 好 就 给 大象 了 拿 到 那个 球 就 给 大象 了	elephant hold arrive ball	给 大象 了 拿
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd109-w.cha	gei3=for	给	ugh speak special good just for elephant hold arrive ball just for elephant	哎 讲 的 特别 好 就 给 大象 了 拿 到 那个 球 就 给 大象 了	for elephant	那个 球 就 给 大象
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd109-w.cha	dui4=toward	对	ugh speak especially good toward it just go that_side run this how	哎 讲 得 特别 棒 对 它 就 往 那边 跑 这 怎么 了 呀	it just that_side	对 它 往
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd109-w.cha	gei3=for	给	ugh speak especially practical woundplast for it paste right speak special good	哎 讲 得 特别 好用 了 创可贴 给 它 贴 着 是不是 讲 的 特别 好	paste right speak	给 它 贴
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgd204-e2.cha	wei4=for	为	I go have request for I speak one ordinal three story	我们 继续 有 请 卡谧琅 为 我们 讲 一 下 第 三 个 故事	I speak one	为 我们 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/hqx306.cha	gei3=for	给	for I speak one this three story	给 我 讲 一 下 这 三 个 故事	for I speak	给 我 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgz107.cha	wei4=for	为	so_as_to I request aspect one class come for I speak one ordinal one story	好 我们 请 中 一 班 的 艾尼斯尔 来 为 我们 讲 一 下 第 一 个 故事	speak one ordinal	为 我们 讲
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgz107.cha	zai4=at	在	he at what	他们 在 干吗	he at what	他们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgz107.cha	zai4=at	在	he at what	他们 在 干吗	he at what	他们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgz107.cha	zai4=at	在	he at what	他们 在 干吗	he at what	他们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgz107.cha	zai4=at	在	he at what	他们 在 干吗	he at what	他们 在 干吗
./CHILDES_Mandarin/Xinjiang/ENNI/201209/jgz107.cha	zai4=at	在	it at what	它 在 干吗	it at what	它 在 干吗
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	dui4=toward	对	this toward this hole	这 个 对 这 个 孔	toward this hole	个 对 这 孔
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	zai4=at	在	at that_side other classroom	佳佳 在 那边 别 的 教室	at that_side other	佳佳 在 那边
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	zai4=at	在	four small mouse all at wash face	四 个 小 老鼠 都 在 洗 脸	wash face	在 洗
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	zai4=at	在	ugh at brush tooth	哎 在 刷 牙	at brush	在 刷
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	zai4=at	在	four small mouse all at brush tooth	四 个 小 老鼠 都 在 刷 牙	brush tooth	在 刷
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	zai4=at	在	eat popping_candy at bed above jump jump	吃 了 跳跳糖 在 床 上 蹦 啊 蹦 啊	bed jump	在 蹦
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	zai4=at	在	at bed above	在 床 上	at bed above	在 床 上
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	zai4=at	在	small mouse at here	小 老鼠 在 这儿	mouse at here	老鼠 在 这儿
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	zai4=at	在	small mouse at street above	小 老鼠 在 街 上	mouse at street above	老鼠 在 街 上
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	zai4=at	在	at street above play	在 街 上 玩 啊	at street above play	在 街 上 玩
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	sui2=after	随	after you how play	随 你 怎么 玩	after play	随 玩
./CHILDES_Mandarin/Zhou2/36/cs36fb18.cha	sui2=after	随	after you how play	随 你 怎么 玩 啊	after play	随 玩 啊
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	mother for you hold	妈妈 给 你 拿	for you hold	给 你 拿
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	zai4=at	在	okay at uh above	噢 在 那个 上 的	okay at uh above	噢 在 那个 上
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	again for you one	再 给 你 一 个	again for you	再 给 你 个
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	again for you one	再 给 你 一 个	again for you	再 给 你 个
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	again for you one small triangle	再 给 你 一 个 小 三角形 的	again for you small	再 给 你 个 三角形 的
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	again for you two this form	再 给 你 两 个 这 个 形状 的	again for you two this	再 给 你 两 个 形状 的
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	again for you one what parallelogram	再 给 你 一 个 什么 平行四边形 的 吧	again for you what	再 给 你 个 平行四边形 的 吧
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	again for you two parallelogram	再 给 你 两 个 平行四边形 的	again for you two	再 给 你 两 平行四边形 的
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	thereupon again for you what	然后 再 给 你 什么 呀	thereupon again for you what	然后 再 给 你 什么 呀
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	again for you two	再 给 你 两 个 +	again for you two	再 给 你 两 个
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gen1=with	跟	with it still same	跟 它 还 一样 啊	with it same	跟 它 一样 啊
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	zai4=at	在	okay you should at under again dramatise one right	噢 你 要 在 底下 再 加 一 个 是吧	at under dramatise	在 底下 加
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gen1=with	跟	ugh should with this same	哎 要 跟 这 个 一样 的	should with this	要 跟 这 一样
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	again for you one	再 给 你 一 个	again for you	再 给 你 个
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	zai4=at	在	open at which_side	开的 在 哪边	open at which_side	开的 在 哪边
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	zai4=at	在	at here	在 这里	at here	在 这里
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	zai4=at	在	want just_now at uh box inside observe what	想想 刚才 在 那个 箱子 里面 看到 了 什么 啊	at observe	在 看到
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	gei3=for	给	so you draw apple for I look	那 你 画 苹果 给 我 看看	for I look	给 我 看看
./CHILDES_Mandarin/Zhou2/36/cs36ma04.cha	cong2=from	从	from this_side repeatly go_past object_marker it put return	从 这边 转 过去 把 它 放 回去	from this_side return	从 这边 回去
